,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
15681,15681,443,1,Ask him to go play in his room quietly,Ask him in his room quietly to play alone.,1.778050084,1,True,2.396652674106508,0,False,0.618602590106508
15682,15682,443,1,Ask him to go play in his room quietly,Ask him to play quietly in his room.,1.685579115,1,True,2.396652674106508,0,False,0.711073559106508
15683,15683,443,1,Ask him to go play in his room quietly,Ask him to go play quietly in his room.,1.633276257,1,True,2.396652674106508,0,False,0.763376417106508
15684,15684,443,1,Ask him to go play in his room quietly,Ask him to go play in his room quietly and make sure he doesn't cry any more.,1.626198247,1,True,2.396652674106508,0,False,0.7704544271065079
15685,15685,443,0,Sign of for bible school vacation,Sign of bible school vacation,1.949545327,4,False,1.7142213381829274,0,True,-0.2353239888170726
15686,15686,443,0,Sign of for bible school vacation,Sign of the week for bible school vacation,1.827993294,4,False,1.7142213381829274,0,True,-0.1137719558170726
15687,15687,443,0,Sign of for bible school vacation,Christmas sign for bible school vacation,1.516133801,0,True,1.7142213381829274,0,True,0.1980875371829273
15688,15688,443,0,Sign of for bible school vacation,Sign for bible school vacation,1.316948107,0,True,1.7142213381829274,0,True,0.3972732311829274
15689,15689,443,0,Sign of for bible school vacation,Sign for bible school summer vacation,1.271093935,0,True,1.7142213381829274,0,True,0.4431274031829275
15690,15690,443,0,Sign of for bible school vacation,i have been looking and everywhere for a camp for bible school or a conference we have a wonderful church here. our community is family friendly and has a great atmosphere. if we are not satisfied we can go elsewhere for our summer vacation. i cant do it all because i like to be with my family and be in a good situation. but i do appreciate your help.,3.190507787,4,False,1.7142213381829274,0,True,-1.4762864488170726
15691,15691,443,0,Sign of for bible school vacation,Sign of for bible school the coming of summer vacation,2.149936903,4,False,1.7142213381829274,0,True,-0.4357155648170725
15692,15692,443,0,Sign of for bible school vacation,Sign of the community sponsored in community setting: Sign of a trip to bible school summer,2.100294956,1,False,1.7142213381829274,0,True,-0.3860736178170725
15693,15693,443,0,Sign of for bible school vacation,A sign with letters os for bible school vacation hung on a wall,2.062392612,4,False,1.7142213381829274,0,True,-0.3481712738170726
15694,15694,443,2,Goal setting for a toy - he has a chore sheet,Setting a timer for a toy.,2.309827102,0,False,2.7784193685741783,0,False,0.4685922665741784
15695,15695,443,2,Goal setting for a toy - he has a chore sheet,Setting goals for a toy - he has a chore list,1.29541643,2,True,2.7784193685741783,0,False,1.4830029385741783
15696,15696,443,2,Goal setting for a toy - he has a chore sheet,Setting a goal for a toy - he has a chore sheet,1.281308477,2,True,2.7784193685741783,0,False,1.4971108915741782
15697,15697,443,2,Goal setting for a toy - he has a chore sheet,Setting goals for a toy - he has a chore sheet,1.29224857,2,True,2.7784193685741783,0,False,1.4861707985741783
15698,15698,443,2,Goal setting for a toy - he has a chore sheet,Goal setting for cleaning a house - he has a chore sheet,1.66825012,2,True,2.7784193685741783,0,False,1.1101692485741783
15699,15699,443,1,Reassure him that he can do it on his own and give him praise,Reassure him that he can do it on his own and praise him,1.490391452,1,True,2.396652674106508,0,False,0.906261222106508
15700,15700,443,1,Reassure him that he can do it on his own and give him praise,"Reassure him that he can do it, give him praise when he does a good job.",1.42810076,1,True,2.396652674106508,0,False,0.968551914106508
15701,15701,443,1,Reassure him that he can do it on his own and give him praise,Reassure him that he can do it on his own and praise him for his efforts.,1.316867877,1,True,2.396652674106508,0,False,1.079784797106508
15702,15702,443,0,Making time to plan the trips - he is always eager to go,Making the time to plan the trips - he is always eager to go,2.09611843,1,False,1.7142213381829274,0,True,-0.3818970918170727
15703,15703,443,0,Making time to plan the trips - he is always eager to go,Making time for trips - he is always eager to go,1.620828432,0,True,1.7142213381829274,0,True,0.0933929061829275
15704,15704,443,0,Making time to plan the trips - he is always eager to go,Making time to plan these trips - he is always eager to go,1.649205786,0,True,1.7142213381829274,0,True,0.0650155521829274
15705,15705,443,0,Making time to plan the trips - he is always eager to go,Making time to plan the trips he is always eager to go,1.846596719,0,True,1.7142213381829274,0,True,-0.1323753808170726
15706,15706,443,0,Making time to plan the trips - he is always eager to go,He is always eager to go on vacation.,3.10808005,4,False,1.7142213381829274,0,True,-1.3938587118170724
15707,15707,443,0,Making time to plan the trips - he is always eager to go,"He made time to plan the trips, he is always eager to go.",2.962796091,4,False,1.7142213381829274,0,True,-1.2485747528170723
15708,15708,443,0,Making time to plan the trips - he is always eager to go,Making more time for trips - he is always eager to go,1.779838099,0,True,1.7142213381829274,0,True,-0.0656167608170725
15709,15709,443,0,Making time to plan the trips - he is always eager to go,Making time to plan the trips - He is always eager to go,1.734298403,0,True,1.7142213381829274,0,True,-0.0200770648170725
15710,15710,443,1,Support ,In the context of community: support,1.942864632,1,True,2.396652674106508,0,False,0.4537880421065079
15711,15711,443,0,Attend local church , Attending local church is an action that you can take to enhance or improve your spiritual condition.,2.371401832,4,False,1.7142213381829274,0,True,-0.6571804938170727
15712,15712,443,0,Attend local church ,Attend local church,1.142324099,0,True,1.7142213381829274,0,True,0.5718972391829273
15713,15713,443,0,Attend local church ,Attend a local church,1.131749587,0,True,1.7142213381829274,0,True,0.5824717511829274
15714,15714,443,0,Attend local church ,Attending local church can help you feel closer to God.,1.980385519,4,False,1.7142213381829274,0,True,-0.2661641808170725
15715,15715,443,0,Attend local church ,Context - Attend local church,1.675694176,0,True,1.7142213381829274,0,True,0.0385271621829275
15716,15716,443,0,Attend local church ,Ask the local church to sponsor a child,1.661374456,0,True,1.7142213381829274,0,True,0.0528468821829273
15717,15717,443,0,Attend local church ,Attend local church in your community,1.276483409,0,True,1.7142213381829274,0,True,0.4377379291829275
15718,15718,443,0,Attend local church ,"On a positive note, attend local church",1.642188283,0,True,1.7142213381829274,0,True,0.0720330551829273
15719,15719,443,0,Timing of activities - evenings and weekends ,Timing of activities - evenings and weekends,1.037592174,0,True,1.7142213381829274,0,True,0.6766291641829274
15720,15720,443,0,Timing of activities - evenings and weekends ,A: Timing of activities - evenings and weekends.,1.998514663,1,False,1.7142213381829274,0,True,-0.2842933248170725
15721,15721,443,0,Timing of activities - evenings and weekends ,Strattaic-stimulation of activities-evenings and weekends.,2.163171039,3,False,1.7142213381829274,0,True,-0.4489497008170724
15722,15722,443,0,Timing of activities - evenings and weekends ,Timing of activities - evenings and weekend,1.049647992,0,True,1.7142213381829274,0,True,0.6645733461829275
15723,15723,443,0,Timing of activities - evenings and weekends ,o Timing of activities - evenings and weekends.,1.51451497,0,True,1.7142213381829274,0,True,0.1997063681829274
15724,15724,443,0,Adequate transportation ,Adequate transportation is crucial to the preservation of the environment.,2.680939434,4,False,1.7142213381829274,0,True,-0.9667180958170724
